"municipio_res","CVE_MUN","NOM_MUN","sector","grupoedad","sexo","fecha_ingreso","tipo_paciente","observaciones","confirmados","decesos","pruebas","confirmados_lab","descartados_lab","sospechosos","hospitalizados","uci","neumonia","intubado","ambulatorios","activos","hospitalizados_obs"
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-01-15,"Ambulatorio",3,1,0,3,1,2,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-01-16,"Ambulatorio",3,3,0,3,3,0,0,0,0,0,0,3,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-01-17,"Ambulatorio",12,11,0,12,11,1,0,0,0,0,0,11,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-01-17,"Hospitalizado",1,1,0,1,1,0,0,1,0,2,1,0,0,1
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-01-18,"Ambulatorio",30,29,0,29,29,0,1,0,0,0,0,29,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-01-19,"Ambulatorio",16,16,0,16,16,0,0,0,0,0,0,16,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-01-20,"Ambulatorio",8,8,0,8,8,0,0,0,0,0,0,8,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-01-21,"Ambulatorio",5,5,0,5,5,0,0,0,0,0,0,5,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-01-21,"Hospitalizado",1,1,1,1,1,0,0,1,0,2,1,0,0,1
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-01-23,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-01-24,"Ambulatorio",15,15,0,15,15,0,0,0,0,0,0,15,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-01-24,"Hospitalizado",1,1,1,1,1,0,0,1,0,1,1,0,0,1
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-01-25,"Ambulatorio",9,8,0,9,8,1,0,0,0,0,0,8,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-01-26,"Ambulatorio",6,6,0,6,6,0,0,0,0,0,0,6,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-01-26,"Hospitalizado",1,1,0,1,1,0,0,1,0,1,1,0,0,1
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-01-27,"Ambulatorio",5,5,0,5,5,0,0,0,0,0,0,5,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-01-28,"Ambulatorio",4,4,0,4,4,0,0,0,0,0,0,4,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-01-31,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-02-01,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-02-02,"Ambulatorio",5,4,0,5,4,1,0,0,0,0,0,4,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-02-03,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-02-04,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-02-05,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-02-09,"Ambulatorio",2,1,0,2,1,1,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-02-11,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-02-16,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-02-17,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-02-17,"Hospitalizado",1,0,0,1,0,1,0,0,0,0,0,0,0,1
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-02-18,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-02-22,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-02-25,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-03-02,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-04-04,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-04-08,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-04-12,"Hospitalizado",1,0,0,1,0,1,0,0,0,1,0,0,0,1
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-06-14,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-06-15,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-06-21,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-06-22,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-06-23,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-06-25,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-06-27,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-06-30,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-07-01,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-07-06,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-07-08,"Ambulatorio",4,4,0,4,4,0,0,0,0,0,0,4,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-07-11,"Ambulatorio",5,5,0,5,5,0,0,0,0,0,0,5,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-07-12,"Ambulatorio",2,1,0,2,1,1,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-07-13,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-07-15,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-07-16,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-07-18,"Ambulatorio",6,5,0,6,5,1,0,0,0,0,0,5,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-07-19,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-07-20,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-07-21,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-07-22,"Ambulatorio",3,2,0,3,2,1,0,0,0,0,0,2,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-07-23,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-07-24,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-07-25,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-07-26,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-07-29,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-08-01,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-08-02,"Ambulatorio",3,3,0,3,3,0,0,0,0,0,0,3,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-08-05,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-08-06,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-08-09,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-08-10,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,1,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-08-11,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-08-12,"Hospitalizado",1,0,0,1,0,1,0,0,0,0,0,0,0,1
2,26002,"Agua Prieta","IMSS","30-59","Mujer",2022-08-17,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,2,0
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-01-07,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-01-10,"Hospitalizado",1,1,0,1,1,0,0,1,0,2,1,0,0,1
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-01-11,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-01-11,"Hospitalizado",1,0,0,1,0,1,0,0,0,0,0,0,0,1
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-01-12,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-01-13,"Hospitalizado",1,1,1,1,1,0,0,1,0,2,1,0,0,1
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-01-14,"Hospitalizado",2,2,1,2,2,0,0,2,0,4,2,0,0,2
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-01-15,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-01-17,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-01-21,"Hospitalizado",1,1,1,1,1,0,0,1,0,1,1,0,0,1
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-01-23,"Hospitalizado",2,2,2,2,2,0,0,2,0,3,2,0,0,2
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-01-24,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-01-25,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-01-26,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-01-27,"Hospitalizado",2,1,1,2,1,1,0,1,0,2,1,0,0,2
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-01-28,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-02-02,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-02-02,"Hospitalizado",2,2,1,2,2,0,0,2,0,2,2,0,0,2
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-02-03,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-02-03,"Hospitalizado",1,1,0,1,1,0,0,1,0,2,1,0,0,1
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-02-08,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-02-13,"Hospitalizado",1,0,0,1,0,1,0,0,0,0,0,0,0,1
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-02-17,"Hospitalizado",1,0,0,1,0,1,0,0,0,0,0,0,0,1
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-02-28,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-03-15,"Hospitalizado",1,0,0,1,0,1,0,0,0,0,0,0,0,1
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-03-21,"Hospitalizado",1,0,0,1,0,1,0,0,0,0,0,0,0,1
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-06-27,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-06-29,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-06-30,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-07-03,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-07-19,"Hospitalizado",1,0,0,1,0,1,0,0,0,0,0,0,0,1
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-07-20,"Hospitalizado",1,1,0,1,1,0,0,1,0,2,1,0,0,1
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-07-21,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-07-30,"Hospitalizado",1,0,0,1,0,1,0,0,0,0,0,0,0,1
2,26002,"Agua Prieta","IMSS","60 o más","Hombre",2022-08-10,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,1,0
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-01-05,"Hospitalizado",1,0,0,1,0,1,0,0,0,0,0,0,0,1
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-01-07,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-01-11,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-01-13,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-01-17,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-01-17,"Hospitalizado",1,1,1,1,1,0,0,1,0,2,1,0,0,1
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-01-18,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-01-18,"Hospitalizado",1,1,0,1,1,0,0,1,0,2,1,0,0,1
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-01-19,"Hospitalizado",1,1,0,1,1,0,0,1,0,1,1,0,0,1
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-01-21,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-01-22,"Hospitalizado",1,1,0,1,1,0,0,1,0,1,1,0,0,1
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-01-23,"Hospitalizado",1,1,0,1,1,0,0,1,0,1,1,0,0,1
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-01-24,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-01-25,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-01-25,"Hospitalizado",1,0,0,1,0,1,0,0,0,0,0,0,0,1
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-02-06,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-02-06,"Hospitalizado",1,0,0,1,0,1,0,0,0,1,0,0,0,1
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-02-14,"Hospitalizado",1,0,0,1,0,1,0,0,0,0,0,0,0,1
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-02-20,"Hospitalizado",1,1,0,1,1,0,0,1,0,1,1,0,0,1
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-02-22,"Hospitalizado",1,1,1,1,1,0,0,1,0,2,1,0,0,1
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-04-11,"Hospitalizado",1,0,0,1,0,1,0,0,0,1,0,0,0,1
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-06-05,"Hospitalizado",1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-06-24,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-07-02,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-07-14,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-07-27,"Hospitalizado",1,0,0,1,0,1,0,0,0,1,0,0,0,1
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-08-01,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-08-08,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","IMSS","60 o más","Mujer",2022-08-17,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,1,0
2,26002,"Agua Prieta","ISSSTE","60 o más","Mujer",2022-01-11,"Hospitalizado",1,0,0,1,0,1,0,0,0,0,0,0,0,1
2,26002,"Agua Prieta","SEDENA","15-29","Hombre",2022-07-08,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","SSA","0-14","Hombre",2022-01-07,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","SSA","0-14","Hombre",2022-01-10,"Ambulatorio",3,0,0,3,0,3,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","SSA","0-14","Hombre",2022-01-11,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","SSA","0-14","Hombre",2022-01-13,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","SSA","0-14","Hombre",2022-01-19,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","SSA","0-14","Hombre",2022-01-24,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","SSA","0-14","Hombre",2022-01-27,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","SSA","0-14","Hombre",2022-01-28,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","SSA","0-14","Hombre",2022-02-01,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","SSA","0-14","Hombre",2022-02-02,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","SSA","0-14","Hombre",2022-02-10,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","SSA","0-14","Hombre",2022-02-24,"Ambulatorio",1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,26002,"Agua Prieta","SSA","0-14","Hombre",2022-04-14,"Hospitalizado",1,0,0,1,0,1,0,0,0,1,0,0,0,1
2,26002,"Agua Prieta","SSA","0-14","Hombre",2022-07-03,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","SSA","0-14","Hombre",2022-07-13,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","SSA","0-14","Hombre",2022-07-22,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","SSA","0-14","Hombre",2022-08-01,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","SSA","0-14","Hombre",2022-08-02,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","SSA","0-14","Mujer",2022-01-03,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","SSA","0-14","Mujer",2022-01-05,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","SSA","0-14","Mujer",2022-01-18,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","SSA","0-14","Mujer",2022-01-25,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","SSA","0-14","Mujer",2022-01-28,"Ambulatorio",2,1,0,2,1,1,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","SSA","0-14","Mujer",2022-02-11,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","SSA","0-14","Mujer",2022-02-18,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","SSA","0-14","Mujer",2022-02-23,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","SSA","0-14","Mujer",2022-03-07,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","SSA","0-14","Mujer",2022-07-07,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","SSA","0-14","Mujer",2022-07-08,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","SSA","0-14","Mujer",2022-07-19,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","SSA","0-14","Mujer",2022-07-21,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","SSA","0-14","Mujer",2022-08-02,"Ambulatorio",1,1,0,0,0,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","SSA","0-14","Mujer",2022-08-09,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","SSA","15-29","Hombre",2022-01-04,"Ambulatorio",2,0,0,2,0,2,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","SSA","15-29","Hombre",2022-01-05,"Ambulatorio",6,2,0,6,2,4,0,0,0,0,0,2,0,0
2,26002,"Agua Prieta","SSA","15-29","Hombre",2022-01-06,"Ambulatorio",6,1,0,6,1,5,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","SSA","15-29","Hombre",2022-01-07,"Ambulatorio",3,2,0,3,2,1,0,0,0,0,0,2,0,0
2,26002,"Agua Prieta","SSA","15-29","Hombre",2022-01-10,"Ambulatorio",3,0,0,3,0,3,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","SSA","15-29","Hombre",2022-01-11,"Ambulatorio",2,0,0,2,0,2,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","SSA","15-29","Hombre",2022-01-12,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","SSA","15-29","Hombre",2022-01-15,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","SSA","15-29","Hombre",2022-01-18,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","SSA","15-29","Hombre",2022-01-20,"Ambulatorio",2,1,0,2,1,1,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","SSA","15-29","Hombre",2022-01-21,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","SSA","15-29","Hombre",2022-01-24,"Ambulatorio",3,2,0,3,2,1,0,0,0,0,0,2,0,0
2,26002,"Agua Prieta","SSA","15-29","Hombre",2022-01-25,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","SSA","15-29","Hombre",2022-01-27,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,0,0
2,26002,"Agua Prieta","SSA","15-29","Hombre",2022-02-03,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","SSA","15-29","Hombre",2022-02-16,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","SSA","15-29","Hombre",2022-02-18,"Ambulatorio",2,0,0,2,0,2,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","SSA","15-29","Hombre",2022-02-22,"Ambulatorio",2,1,0,2,1,1,0,0,0,0,0,1,0,0
2,26002,"Agua Prieta","SSA","15-29","Hombre",2022-03-02,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","SSA","15-29","Hombre",2022-03-08,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","SSA","15-29","Hombre",2022-03-16,"Ambulatorio",1,0,0,1,0,1,0,0,0,1,0,0,0,0
2,26002,"Agua Prieta","SSA","15-29","Hombre",2022-03-30,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,26002,"Agua Prieta","SSA","15-29","Hombre",2022-04-06,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
